FIPS,State,County,Population,Poverty Raw,Poverty Rate,COVID Cases,COVID Deaths,Labor Force,Employed,Unemployed,Unemployment Rate,Median Household Income,"Less than high school graduate, 2019-23","High school graduate (or equivalency), 2019-23","Some college or associate degree, 2019-23","Bachelor's degree or higher, 2019-23","Percent of adults who are not high school graduates, 2019-23","Percent of adults who are high school graduates (or equivalent), 2019-23","Percent of adults completing some college or associate degree, 2019-23","Percent of adults with a bachelor's degree or higher, 2019-23",Predicted Cases,Predicted Deaths,Cases Error,Deaths Error
47145,TN,Roane County,55129,7203.0,0.1307,8010.0,78.0,23828.0,22954.0,874.0,3.7,63430.0,4324.0,15164.0,12081.0,8925.0,10.67812515,37.44752309,29.83404949,22.04030227,7853.998,76.16814,-156.001953125,-1.8318634033203125
47147,TN,Robertson County,75398,6825.0,0.0905,9880.0,94.0,39317.0,38201.0,1116.0,2.8,77326.0,5672.0,20161.0,14327.0,10731.0,11.14538917,39.61604213,28.15232556,21.08624315,9627.153,93.57932,-252.8466796875,-0.42067718505859375
47149,TN,Rutherford County,360682,33552.0,0.093,45502.0,233.0,196153.0,190828.0,5325.0,2.7,77320.0,17037.0,62759.0,66717.0,76791.0,7.629509548,28.10473614,29.87720775,34.38854656,43812.71,260.8837,-1689.2890625,27.883697509765625
47151,TN,Scott County,21999,4675.0,0.2125,5480.0,47.0,8172.0,7773.0,399.0,4.9,44599.0,2945.0,7284.0,3317.0,1537.0,19.52529338,48.29277995,21.99164622,10.19028045,4719.423,45.085854,-760.5771484375,-1.9141464233398438
47153,TN,Sequatchie County,16918,2889.0,0.1708,1782.0,13.0,6211.0,5956.0,255.0,4.1,56264.0,2174.0,4453.0,3016.0,2246.0,18.28581041,37.45479014,25.36798722,18.89141223,1925.9321,14.620446,143.93212890625,1.6204462051391602
47155,TN,Sevier County,98806,11335.0,0.1147,13635.0,111.0,55091.0,53350.0,1741.0,3.2,59530.0,8659.0,25043.0,22045.0,15213.0,12.20264938,35.29171364,31.0667982,21.43883878,13086.12,108.54898,-548.8798828125,-2.451019287109375
47157,TN,Shelby County,916357,150180.0,0.1639,117022.0,874.0,439083.0,419218.0,19865.0,4.5,61452.0,61707.0,166534.0,171083.0,207531.0,10.16832687,27.44214021,28.19174267,34.19779025,117831.57,866.4424,809.5703125,-7.5576171875
47159,TN,Smith County,20470,2551.0,0.1246,2688.0,30.0,9780.0,9489.0,291.0,3.0,63960.0,1795.0,5878.0,3962.0,2545.0,12.65867419,41.45275035,27.94076164,17.94781382,2447.2227,29.092302,-240.77734375,-0.9076976776123047
47161,TN,Stewart County,13994,1814.0,0.1296,1377.0,26.0,5467.0,5255.0,212.0,3.9,60242.0,1000.0,4610.0,2688.0,1608.0,10.09489198,46.53745205,27.13506965,16.23258631,1459.5647,24.944742,82.564697265625,-1.055257797241211
47163,TN,Sullivan County,160862,24274.0,0.1509,26730.0,247.0,68787.0,66360.0,2427.0,3.5,54361.0,12143.0,38230.0,35596.0,31183.0,10.36516662,32.6328189,30.3844578,26.61755668,25952.416,247.42894,-777.583984375,0.4289398193359375
47165,TN,Sumner County,203721,15086.0,0.0741,25477.0,210.0,109078.0,106085.0,2993.0,2.7,87453.0,11368.0,40178.0,41841.0,45222.0,8.201487638,28.98657374,30.18635154,32.62558708,25392.645,202.254,-84.35546875,-7.746002197265625
47167,TN,Tipton County,61650,8453.0,0.1371,8531.0,76.0,27667.0,26664.0,1003.0,3.6,68778.0,4487.0,15184.0,14368.0,7714.0,10.74653318,36.36624913,34.41189855,18.47531914,8077.5674,73.70057,-453.4326171875,-2.2994308471679688
47169,TN,Trousdale County,12077,1609.0,0.1332,1307.0,11.0,5740.0,5568.0,172.0,3.0,58584.0,1270.0,4430.0,1930.0,860.0,14.95877503,52.17903416,22.73262662,10.12956419,1356.5225,13.637026,49.5224609375,2.637025833129883
47171,TN,Unicoi County,17591,2624.0,0.1492,3127.0,26.0,7080.0,6773.0,307.0,4.3,52260.0,1583.0,4952.0,3996.0,2635.0,12.02339359,37.61203099,30.35090384,20.01367158,2094.166,21.410458,-1032.833984375,-4.589542388916016
47173,TN,Union County,20473,3281.0,0.1603,3103.0,18.0,7878.0,7580.0,298.0,3.8,51169.0,2385.0,6207.0,3638.0,2081.0,16.66550206,43.37223115,25.42100482,14.54126197,2816.6658,23.733917,-286.334228515625,5.733917236328125
47175,TN,Van Buren County,6430,969.0,0.1507,829.0,5.0,2061.0,1973.0,88.0,4.3,50260.0,720.0,1953.0,1251.0,638.0,15.78255151,42.81017098,27.42218325,13.98509426,790.43274,7.1428685,-38.5672607421875,2.1428685188293457
47177,TN,Warren County,42001,6223.0,0.1482,6096.0,39.0,16420.0,15737.0,683.0,4.2,52520.0,4348.0,13514.0,6403.0,4322.0,15.20971071,47.27323609,22.39829293,15.11876028,5996.21,40.24925,-99.7900390625,1.2492485046386719
47179,TN,Washington County,136147,18496.0,0.1359,22468.0,134.0,61533.0,59542.0,1991.0,3.2,64270.0,8222.0,27251.0,26209.0,31107.0,8.860964123,29.36878294,28.245805,33.52444794,21333.791,132.91223,-1134.208984375,-1.0877685546875
47181,TN,Wayne County,16266,2792.0,0.1716,2385.0,34.0,6484.0,6190.0,294.0,4.5,48321.0,2033.0,5682.0,3067.0,1545.0,16.49225278,46.09394013,24.88034396,12.53346313,2386.3237,30.76049,1.32373046875,-3.2395095825195312
47183,TN,Weakley County,33043,5568.0,0.1685,4520.0,71.0,15300.0,14768.0,532.0,3.5,49815.0,2543.0,9589.0,4425.0,4565.0,12.03957959,45.39816305,20.94972067,21.61253669,4781.778,68.28131,261.77783203125,-2.71868896484375
47185,TN,White County,28000,4567.0,0.1631,3639.0,26.0,11992.0,11570.0,422.0,3.5,49411.0,3308.0,7964.0,5819.0,2823.0,16.61142915,39.99196545,29.22064879,14.17595661,3763.123,34.24545,124.123046875,8.24544906616211
47187,TN,Williamson County,260738,10671.0,0.0409,29465.0,116.0,138494.0,135165.0,3329.0,2.4,133486.0,6820.0,22146.0,35005.0,103649.0,4.068726882,13.2120272,20.88354612,61.8356998,29365.445,116.74842,-99.5546875,0.7484207153320312
47189,TN,Wilson County,158593,11221.0,0.0708,20133.0,120.0,82167.0,80000.0,2167.0,2.6,88462.0,6835.0,30475.0,29165.0,39413.0,6.454933515,28.78040949,27.54325325,37.22140375,19850.35,120.77716,-282.650390625,0.77716064453125
48001,TX,Anderson County,57227,8553.0,0.1495,2531.0,44.0,23122.0,22319.0,803.0,3.5,60800.0,5851.0,15884.0,13945.0,6069.0,14.01470694,38.04642027,33.40199765,14.53687513,3076.7454,49.376934,545.745361328125,5.376934051513672
48003,TX,Andrews County,18324,2223.0,0.1213,1834.0,8.0,9419.0,9114.0,305.0,3.2,68998.0,2567.0,3577.0,2741.0,2214.0,23.12820975,32.22812866,24.69591855,19.94774304,1762.7047,9.419005,-71.2952880859375,1.4190053939819336
48005,TX,Angelina County,87124,13520.0,0.1552,2720.0,70.0,35501.0,33854.0,1647.0,4.6,56825.0,8603.0,19383.0,18659.0,10248.0,15.12136818,34.06921765,32.79665337,18.0127608,11500.315,101.21745,8780.3154296875,31.217453002929688
48007,TX,Aransas County,24963,4263.0,0.1708,2681.0,31.0,9291.0,8797.0,494.0,5.3,60523.0,1643.0,6152.0,6107.0,5307.0,8.553282316,32.02665417,31.79238898,27.62767453,2786.094,30.46557,105.093994140625,-0.5344295501708984
48009,TX,Archer County,8849,789.0,0.0892,1165.0,8.0,4013.0,3877.0,136.0,3.4,72062.0,551.0,2254.0,1775.0,1541.0,9.001797092,36.82404836,28.99852965,25.1756249,1076.8667,8.675797,-88.13330078125,0.6757974624633789
48011,TX,Armstrong County,1857,184.0,0.0991,307.0,3.0,934.0,908.0,26.0,2.8,67548.0,77.0,443.0,493.0,276.0,5.973622964,34.36772692,38.24670287,21.41194725,184.64407,1.8723459,-122.35592651367188,-1.1276540756225586
48013,TX,Atascosa County,50736,8191.0,0.1614,6482.0,40.0,22505.0,21586.0,919.0,4.1,59817.0,6155.0,12445.0,8674.0,4914.0,19.12203306,38.66347707,26.94793091,15.26655897,6462.411,38.81464,-19.5888671875,-1.1853599548339844
48015,TX,Austin County,31070,4625.0,0.1489,2902.0,27.0,14133.0,13571.0,562.0,4.0,68630.0,2457.0,7280.0,6563.0,4985.0,11.54334038,34.20249002,30.8339206,23.420249,3024.55,27.903486,122.550048828125,0.9034862518310547
48017,TX,Bailey County,6803,1084.0,0.1593,588.0,9.0,2419.0,2316.0,103.0,4.3,52751.0,1153.0,1177.0,1092.0,688.0,28.05352798,28.63746959,26.56934307,16.73965937,824.59375,5.863575,236.59375,-3.136425018310547
48019,TX,Bandera County,22120,2580.0,0.1166,1656.0,16.0,10621.0,10225.0,396.0,3.7,69284.0,1351.0,5048.0,6046.0,4256.0,8.089335968,30.22573499,36.20142506,25.48350398,3303.5938,19.184507,1647.59375,3.184507369995117
48021,TX,Bastrop County,106395,12789.0,0.1202,11556.0,58.0,48219.0,46585.0,1634.0,3.4,73403.0,12131.0,19930.0,19207.0,15614.0,18.13791454,29.79875004,28.71774169,23.34559373,11477.498,57.47944,-78.501953125,-0.5205612182617188
48023,TX,Baylor County,3462,473.0,0.1366,319.0,9.0,1905.0,1852.0,53.0,2.8,49059.0,435.0,765.0,580.0,705.0,17.50503018,30.78470825,23.34004024,28.37022133,319.09183,7.701299,0.091827392578125,-1.2987008094787598
48025,TX,Bee County,30992,6613.0,0.2134,4255.0,20.0,9206.0,8665.0,541.0,5.9,48176.0,3962.0,7937.0,7135.0,2461.0,18.43219353,36.92486625,33.19376599,11.44917423,4628.9,22.838362,373.89990234375,2.8383617401123047
48027,TX,Bell County,387454,53701.0,0.1386,42209.0,184.0,149152.0,142464.0,6688.0,4.5,62412.0,21027.0,61038.0,88235.0,63558.0,8.991353727,26.10045412,37.73016104,27.17803111,42528.47,192.05328,319.46875,8.05328369140625
48029,TX,Bexar County,2060191,314925.0,0.1529,341331.0,1057.0,977978.0,941275.0,36703.0,3.8,65839.0,179802.0,324043.0,403050.0,417806.0,13.57302516,24.46159548,30.42573381,31.53964555,341529.5,1055.7942,198.5,-1.205810546875
48031,TX,Blanco County,12411,1031.0,0.0831,1732.0,8.0,7193.0,6991.0,202.0,2.8,82236.0,695.0,2386.0,2994.0,3177.0,7.511889321,25.78901859,32.36057069,34.3385214,1399.6754,7.5051174,-332.3245849609375,-0.49488258361816406
48033,TX,Borden County,580,67.0,0.1155,72.0,0.0,676.0,663.0,13.0,1.9,75186.0,24.0,138.0,127.0,158.0,5.369127517,30.87248322,28.41163311,35.34675615,-15.906286,-1.1769556,-87.90628623962402,-1.1769555807113647
48035,TX,Bosque County,18707,2277.0,0.1217,2194.0,16.0,8736.0,8410.0,326.0,3.7,61048.0,1587.0,4147.0,4917.0,2785.0,11.81155106,30.86484073,36.59571301,20.72789521,2229.1755,17.194023,35.175537109375,1.1940231323242188
48037,TX,Bowie County,91712,16274.0,0.1774,10459.0,99.0,38528.0,36726.0,1802.0,4.7,52460.0,6231.0,22467.0,19924.0,13771.0,9.986697226,36.00884715,31.93306941,22.07138621,10330.148,103.685486,-128.8515625,4.68548583984375
48039,TX,Brazoria County,388234,38062.0,0.098,47417.0,155.0,184653.0,176191.0,8462.0,4.6,86197.0,27187.0,62340.0,81122.0,80643.0,10.81888799,24.80779332,32.2819668,32.09135189,47766.906,161.3994,349.90625,6.3993988037109375
48041,TX,Brazos County,241931,49079.0,0.2029,32234.0,62.0,128688.0,124664.0,4024.0,3.1,60355.0,13894.0,27097.0,31623.0,53753.0,10.99495913,21.44309828,25.02472956,42.53721304,32446.809,62.783035,212.80859375,0.7830352783203125
48043,TX,Brewster County,9344,1239.0,0.1326,231.0,9.0,4218.0,4072.0,146.0,3.5,52388.0,719.0,1215.0,1989.0,3245.0,10.03069196,16.95033482,27.74832589,45.27064732,436.97894,10.126627,205.97894287109375,1.126626968383789
48045,TX,Briscoe County,1439,220.0,0.1529,297.0,1.0,603.0,581.0,22.0,3.6,53208.0,188.0,277.0,314.0,183.0,19.54261954,28.79417879,32.64033264,19.02286902,266.05554,3.258736,-30.9444580078125,2.2587358951568604
48047,TX,Brooks County,6902,1804.0,0.2614,858.0,7.0,2375.0,2231.0,144.0,6.1,35359.0,1684.0,1629.0,1101.0,745.0,32.64198488,31.5758868,21.34134522,14.4407831,947.13153,8.251332,89.13153076171875,1.2513322830200195
48049,TX,Brown County,38443,6377.0,0.1659,7049.0,37.0,15336.0,14663.0,673.0,4.4,53455.0,3270.0,9478.0,8612.0,5319.0,12.25683122,35.52606919,32.28007047,19.93702912,6356.4766,43.871765,-692.5234375,6.87176513671875
48051,TX,Burleson County,18690,2839.0,0.1519,2506.0,9.0,8869.0,8547.0,322.0,3.6,62095.0,1956.0,4501.0,3648.0,3036.0,14.88471197,34.25157903,27.76044441,23.10326459,2664.0852,20.392906,158.085205078125,11.392906188964844
48053,TX,Burnet County,52567,4642.0,0.0883,5450.0,45.0,25625.0,24856.0,769.0,3.0,74897.0,3977.0,11146.0,11135.0,10567.0,10.79972845,30.26748133,30.23761032,28.6951799,5953.7085,45.16268,503.70849609375,0.16268157958984375
48055,TX,Caldwell County,47849,6652.0,0.139,8408.0,27.0,21303.0,20557.0,746.0,3.5,60833.0,6204.0,12119.0,8023.0,5178.0,19.68024362,38.44372542,25.45045045,16.42558051,7761.6416,30.430079,-646.3583984375,3.4300785064697266
48057,TX,Calhoun County,19682,3071.0,0.156,2847.0,14.0,12298.0,11842.0,456.0,3.7,62742.0,2442.0,4393.0,4743.0,2354.0,17.52799311,31.53172552,34.04392765,16.89635372,2973.4263,14.778532,126.42626953125,0.7785320281982422
48059,TX,Callahan County,14247,1932.0,0.1356,1415.0,18.0,6281.0,6054.0,227.0,3.6,63836.0,679.0,3584.0,3200.0,2341.0,6.925744594,36.55650755,32.63973888,23.87800898,1724.895,15.9619875,309.89501953125,-2.0380125045776367
48061,TX,Cameron County,424911,95070.0,0.2237,62232.0,68.0,177980.0,167764.0,10216.0,5.7,49583.0,72049.0,66219.0,63570.0,52232.0,28.35793285,26.06328964,25.0206636,20.55811391,62218.52,69.3484,-13.48046875,1.3483963012695312
48063,TX,Camp County,12721,2290.0,0.18,1279.0,9.0,5158.0,4926.0,232.0,4.5,52919.0,1333.0,2966.0,2441.0,1653.0,15.88228285,35.33897295,29.08376028,19.69498392,1712.0554,13.68594,433.055419921875,4.685939788818359
48065,TX,Carson County,5816,495.0,0.0851,772.0,8.0,3001.0,2908.0,93.0,3.1,71902.0,257.0,1281.0,1422.0,1033.0,6.436263461,32.081142,35.61232156,25.87027298,683.897,4.614106,-88.10302734375,-3.3858938217163086
48067,TX,Cass County,28538,4902.0,0.1718,3926.0,45.0,12017.0,11448.0,569.0,4.7,54276.0,2568.0,8341.0,5728.0,3553.0,12.7191679,41.31253096,28.37048044,17.5978207,4193.195,42.74513,267.19482421875,-2.254871368408203
48069,TX,Castro County,7287,1197.0,0.1643,1207.0,7.0,3338.0,3232.0,106.0,3.2,59958.0,1058.0,1390.0,1081.0,938.0,23.68479964,31.11708081,24.19968659,20.99843295,677.2983,0.32031956,-529.7017211914062,-6.679680436849594
48071,TX,Chambers County,51309,4236.0,0.0826,3036.0,36.0,21038.0,19912.0,1126.0,5.4,102146.0,3288.0,8315.0,12510.0,7189.0,10.50412114,26.56379784,39.96549741,22.9665836,3122.178,35.530224,86.177978515625,-0.4697761535644531
48073,TX,Cherokee County,51432,8284.0,0.1611,2508.0,50.0,20689.0,19767.0,922.0,4.5,50351.0,6563.0,11311.0,9847.0,6275.0,19.30521238,33.27156136,28.96517237,18.45805389,6957.648,61.090588,4449.64794921875,11.090587615966797
48075,TX,Childress County,6841,1101.0,0.1609,1083.0,11.0,3185.0,3094.0,91.0,2.9,49200.0,792.0,1854.0,1719.0,566.0,16.06165078,37.59886433,34.86108294,11.47840195,806.22614,9.257865,-276.77386474609375,-1.7421350479125977
48077,TX,Clay County,10499,1108.0,0.1055,789.0,18.0,4868.0,4678.0,190.0,3.9,66085.0,554.0,2785.0,2503.0,1830.0,7.221063608,36.3008342,32.62513034,23.85297185,1231.0635,11.799333,442.0634765625,-6.200667381286621
48079,TX,Cochran County,2522,657.0,0.2605,486.0,5.0,1154.0,1099.0,55.0,4.8,45766.0,467.0,573.0,434.0,177.0,28.28588734,34.70623864,26.28709873,10.72077529,546.6601,9.312891,60.66009521484375,4.312891006469727
48081,TX,Coke County,3322,501.0,0.1508,329.0,2.0,1546.0,1492.0,54.0,3.5,43774.0,299.0,856.0,779.0,517.0,12.19910241,34.9245206,31.78294574,21.09343125,321.22787,2.3520317,-7.772125244140625,0.3520317077636719
48083,TX,Coleman County,7822,1401.0,0.1791,797.0,15.0,3056.0,2922.0,134.0,4.4,45834.0,651.0,1908.0,2125.0,1023.0,11.40704398,33.4326266,37.23497459,17.92535483,761.5722,12.326548,-35.42779541015625,-2.673452377319336
48085,TX,Collin County,1158995,55552.0,0.0479,126769.0,381.0,625800.0,605672.0,20128.0,3.2,113943.0,40904.0,106653.0,186092.0,406369.0,5.527433116,14.412217,25.14695588,54.913394,126854.055,381.21198,85.0546875,0.21197509765625
48087,TX,Collingsworth County,2585,431.0,0.1667,378.0,8.0,1088.0,1050.0,38.0,3.5,52093.0,423.0,353.0,496.0,448.0,24.59302326,20.52325581,28.8372093,26.04651163,62.38705,3.4399107,-315.6129493713379,-4.560089349746704
48089,TX,Colorado County,20832,2944.0,0.1413,1618.0,12.0,10232.0,9868.0,364.0,3.6,59711.0,1645.0,5369.0,3794.0,3413.0,11.56740032,37.75402574,26.67885521,23.99971873,2133.7441,20.30538,515.744140625,8.305379867553711
48091,TX,Comal County,184749,13044.0,0.0706,20761.0,90.0,82200.0,79317.0,2883.0,3.5,92979.0,7123.0,26693.0,37211.0,51887.0,5.795108775,21.71681013,30.27401272,42.21406837,20856.12,92.323906,95.119140625,2.3239059448242188
48093,TX,Comanche County,13921,2276.0,0.1635,1516.0,14.0,6343.0,6120.0,223.0,3.5,51559.0,1484.0,3143.0,3085.0,1925.0,15.39898309,32.61388399,32.01203694,19.97509598,2117.594,18.690235,601.593994140625,4.690235137939453
48095,TX,Concho County,3367,466.0,0.1384,535.0,2.0,1333.0,1290.0,43.0,3.2,51191.0,536.0,1129.0,605.0,344.0,20.50497322,43.19051262,23.14460597,13.15990819,339.28308,2.543719,-195.7169189453125,0.5437190532684326
48097,TX,Cooke County,43048,5277.0,0.1226,3029.0,44.0,20068.0,19386.0,682.0,3.4,66466.0,3337.0,8974.0,9651.0,6782.0,11.60937935,31.22042861,33.57570276,23.59448928,3480.5352,43.14866,451.53515625,-0.8513412475585938
48099,TX,Coryell County,84205,8818.0,0.1047,9679.0,58.0,24651.0,23532.0,1119.0,4.5,63428.0,4983.0,16131.0,22267.0,9949.0,9.343708982,30.24751547,41.75323458,18.65554097,9511.334,58.433796,-167.666015625,0.4337959289550781
48101,TX,Cottle County,1317,263.0,0.1997,115.0,0.0,862.0,838.0,24.0,2.8,45351.0,191.0,232.0,309.0,204.0,20.40598291,24.78632479,33.01282051,21.79487179,55.961483,7.336662,-59.038516998291016,7.3366618156433105
48103,TX,Crane County,4551,506.0,0.1112,506.0,5.0,1649.0,1567.0,82.0,5.0,67889.0,708.0,1190.0,586.0,416.0,24.4137931,41.03448276,20.20689655,14.34482759,619.31226,4.332462,113.312255859375,-0.6675381660461426
48105,TX,Crockett County,2960,457.0,0.1544,527.0,3.0,1432.0,1375.0,57.0,4.0,71851.0,756.0,563.0,647.0,243.0,34.2236306,25.48664554,29.28927116,11.00045269,460.3918,2.4169543,-66.60818481445312,-0.5830457210540771
48107,TX,Crosby County,4992,1084.0,0.2171,1076.0,6.0,2420.0,2319.0,101.0,4.2,46457.0,711.0,1260.0,860.0,466.0,21.56505914,38.21656051,26.08431908,14.13406127,799.64435,4.3628197,-276.35565185546875,-1.6371803283691406
48109,TX,Culberson County,2163,432.0,0.1997,123.0,4.0,1159.0,1126.0,33.0,2.8,52160.0,429.0,765.0,151.0,262.0,26.69570629,47.60423149,9.39639079,16.30367144,261.7506,3.1502762,138.7506103515625,-0.8497238159179688
48111,TX,Dallam County,7235,801.0,0.1107,957.0,11.0,3896.0,3804.0,92.0,2.4,61636.0,847.0,2010.0,848.0,691.0,19.26751592,45.7233849,19.29026388,15.7188353,1000.7543,8.058542,43.7542724609375,-2.941457748413086
48113,TX,Dallas County,2601993,364132.0,0.1399,241654.0,1251.0,1421836.0,1368400.0,53436.0,3.8,70871.0,310199.0,380799.0,412259.0,590082.0,18.31877728,22.48805467,24.34592246,34.84724559,241634.08,1251.6428,-19.921875,0.642822265625
48115,TX,Dawson County,12176,2339.0,0.1921,1143.0,19.0,4521.0,4321.0,200.0,4.4,48801.0,2225.0,2822.0,1827.0,1163.0,27.68445938,35.11260421,22.73236282,14.4705736,1401.2837,17.596062,258.28369140625,-1.4039382934570312
48117,TX,Deaf Smith County,18399,3071.0,0.1669,1924.0,19.0,9020.0,8748.0,272.0,3.0,55565.0,3079.0,4413.0,2004.0,1273.0,28.59132696,40.97873526,18.60897019,11.82096759,2061.4182,16.585531,137.418212890625,-2.414468765258789
48119,TX,Delta County,5413,888.0,0.164,1287.0,5.0,2512.0,2409.0,103.0,4.1,54587.0,377.0,1363.0,1279.0,733.0,10.04797441,36.32729211,34.08848614,19.53624733,1071.1628,6.837145,-215.837158203125,1.8371448516845703
48121,TX,Denton County,977760,75587.0,0.0773,101915.0,329.0,551918.0,533977.0,17941.0,3.3,102711.0,41905.0,106536.0,179748.0,307742.0,6.589551382,16.75276091,28.26533067,48.39235703,102018.08,330.65408,103.078125,1.654083251953125
48123,TX,DeWitt County,19754,3599.0,0.1822,4108.0,27.0,9156.0,8840.0,316.0,3.5,55525.0,2016.0,5647.0,3989.0,2178.0,14.57700651,40.83152567,28.84309472,15.7483731,3246.527,28.045137,-861.472900390625,1.0451374053955078
48125,TX,Dickens County,1736,279.0,0.1607,226.0,1.0,682.0,649.0,33.0,4.8,47074.0,179.0,425.0,361.0,228.0,15.00419111,35.62447611,30.25984912,19.11148365,268.92084,1.1729032,42.92083740234375,0.1729031801223755
48127,TX,Dimmit County,8360,2057.0,0.2461,2289.0,5.0,6180.0,5942.0,238.0,3.9,44312.0,1324.0,1868.0,1407.0,571.0,25.60928433,36.13152805,27.21470019,11.04448743,1837.3917,7.107507,-451.6082763671875,2.1075072288513184
48129,TX,Donley County,3289,537.0,0.1633,557.0,9.0,1492.0,1439.0,53.0,3.6,44866.0,364.0,723.0,767.0,357.0,16.46313885,32.70013569,34.69018544,16.14654003,398.20346,7.3569813,-158.79653930664062,-1.6430187225341797
48131,TX,Duval County,9706,2426.0,0.2499,2201.0,12.0,5069.0,4841.0,228.0,4.5,40539.0,1729.0,2283.0,2074.0,456.0,26.42922654,34.89758484,31.70284317,6.97034546,2028.5137,11.743847,-172.486328125,-0.2561531066894531
48133,TX,Eastland County,17893,2567.0,0.1435,972.0,28.0,6733.0,6424.0,309.0,4.6,53351.0,1830.0,4056.0,3586.0,2705.0,15.0283321,33.30869672,29.44896116,22.21401002,2009.3881,22.028818,1037.3880615234375,-5.971181869506836
48135,TX,Ector County,161057,25752.0,0.1599,14677.0,154.0,83257.0,79976.0,3281.0,3.9,64868.0,21942.0,29882.0,29919.0,16326.0,22.37404277,30.4703831,30.50811164,16.6474625,15065.592,154.79144,388.591796875,0.79144287109375
48137,TX,Edwards County,1428,291.0,0.2038,230.0,2.0,1193.0,1158.0,35.0,2.9,50752.0,199.0,209.0,275.0,239.0,21.5835141,22.6681128,29.82646421,25.92190889,158.75046,2.0261207,-71.24954223632812,0.026120662689208984
48139,TX,Ellis County,212323,18830.0,0.0887,21019.0,115.0,103397.0,99752.0,3645.0,3.5,89314.0,16294.0,35561.0,42317.0,37724.0,12.35367259,26.96139383,32.08361133,28.60132225,25443.084,118.343056,4424.083984375,3.3430557250976562
48141,TX,El Paso County,867239,179428.0,0.2069,83034.0,715.0,370182.0,354166.0,16016.0,4.3,53441.0,105030.0,135101.0,164948.0,137640.0,19.3525563,24.89336102,30.39289209,25.3611906,120549.89,632.9277,37515.890625,-82.07232666015625
48143,TX,Erath County,43837,5198.0,0.1186,3122.0,23.0,21227.0,20481.0,746.0,3.5,60093.0,3319.0,6739.0,7257.0,8335.0,12.93957115,26.27290448,28.29239766,32.49512671,3605.5134,23.873238,483.513427734375,0.8732376098632812
48145,TX,Falls County,16956,3247.0,0.1915,1731.0,23.0,6827.0,6545.0,282.0,4.1,47534.0,1838.0,3988.0,4513.0,1818.0,15.11886156,32.80414576,37.12264539,14.95434729,2608.9075,22.08823,877.907470703125,-0.9117698669433594
48147,TX,Fannin County,37075,4662.0,0.1257,2714.0,49.0,17487.0,16871.0,616.0,3.5,60959.0,3422.0,9198.0,8025.0,5215.0,13.23279196,35.56844548,31.0324826,20.16627997,3535.7642,44.842663,821.76416015625,-4.157337188720703
48149,TX,Fayette County,24934,2651.0,0.1063,1648.0,20.0,11997.0,11576.0,421.0,3.5,70476.0,1769.0,6632.0,4820.0,4929.0,9.746556474,36.5399449,26.55647383,27.15702479,2380.7852,22.860163,732.78515625,2.8601627349853516
48151,TX,Fisher County,3626,612.0,0.1688,250.0,12.0,1629.0,1571.0,58.0,3.6,57867.0,264.0,995.0,971.0,497.0,9.680968097,36.48698203,35.60689402,18.22515585,510.49957,5.55257,260.49957275390625,-6.44743013381958
48153,TX,Floyd County,5239,1106.0,0.2111,969.0,9.0,2471.0,2368.0,103.0,4.2,45784.0,911.0,1068.0,1006.0,599.0,25.41852679,29.79910714,28.06919643,16.71316964,864.91864,9.363595,-104.08135986328125,0.36359500885009766
48155,TX,Foard County,1063,174.0,0.1637,58.0,1.0,568.0,550.0,18.0,3.2,47657.0,127.0,199.0,253.0,98.0,18.75923191,29.394387,37.37075332,14.47562777,-59.86427,0.9830567,-117.8642692565918,-0.016943275928497314
48157,TX,Fort Bend County,888919,69965.0,0.0787,124478.0,263.0,419021.0,402341.0,16680.0,4.0,105583.0,44909.0,97943.0,139416.0,274384.0,8.067697592,17.59501448,25.0454503,49.29183763,124103.92,262.97687,-374.078125,-0.02313232421875
48159,TX,Franklin County,10665,1444.0,0.1354,1135.0,9.0,5356.0,5179.0,177.0,3.3,56623.0,677.0,2016.0,2557.0,2177.0,9.115389794,27.14420358,34.42843678,29.31196984,943.1558,11.453577,-191.84417724609375,2.4535770416259766
48161,TX,Freestone County,20032,2874.0,0.1435,1396.0,14.0,6355.0,6013.0,342.0,5.4,56372.0,1870.0,4916.0,4941.0,2215.0,13.4127098,35.26036437,35.43967867,15.88724717,2194.715,17.278912,798.715087890625,3.278911590576172
48163,TX,Frio County,17716,3706.0,0.2092,2339.0,17.0,9490.0,9164.0,326.0,3.4,46769.0,3329.0,4607.0,2090.0,1289.0,29.4211224,40.7158639,18.47105612,11.39195758,2355.9424,15.121535,16.9423828125,-1.878464698791504
48165,TX,Gaines County,22140,3239.0,0.1463,161.0,18.0,10171.0,9864.0,307.0,3.0,62465.0,4922.0,3618.0,2304.0,950.0,41.73308462,30.67661523,19.53535696,8.054943191,1644.698,15.618507,1483.697998046875,-2.3814926147460938
48167,TX,Galveston County,357387,47446.0,0.1328,47549.0,159.0,169221.0,161693.0,7528.0,4.4,75947.0,24431.0,55646.0,78095.0,82424.0,10.15436666,23.12839781,32.45897687,34.25825866,41252.58,283.2078,-6296.421875,124.20779418945312
48169,TX,Garza County,4498,1073.0,0.2386,688.0,6.0,1969.0,1886.0,83.0,4.2,50255.0,1197.0,1236.0,917.0,398.0,31.93703308,32.97758805,24.46638207,10.6189968,600.38403,6.4154043,-87.615966796875,0.4154043197631836
